paper_name,data_description,natural_language_query,answer,method,data_files,domain,treatment,outcome,control_variables,running_var,temporal_var,state_var,mediator,instrument_var,publication_year,std_error,is_significant,interaction_var
Synthetic Dataset,"The dataset was collected by a major school district in the United States to study the impact of their newly-implemented online learning program on student performance. The 'student_age' represents the age of the student in years. The 'parent_education_level' denotes the highest education level achieved by the parent(s), measured in years of schooling. The 'low_income_status' is a binary variable indicating whether the student comes from a low-income family (1) or not (0). The 'private_tutoring' is a binary variable that denotes whether the student receives private tutoring (1) or not (0). The 'enrolled_in_online_program' is a binary variable indicating whether the student is enrolled in the school's online learning program (1) or not (0). The 'study_hours_per_week' shows the average number of hours the student studies per week. Finally, 'student_performance_index' represents the student's performance index, a composite score that includes grades, standardized test scores, and other academic indicators.",Can enrolling in the school's online learning program boost student performance?,6.36686206,frontdoor,frontdoor_data_41.csv,education,enrolled_in_online_program,student_performance_index,"student_age, parent_education_level, low_income_status, private_tutoring",,,,study_hours_per_week,,2025,,,
Synthetic Dataset,"The U.S. Department of Housing and Urban Development (HUD) collected this dataset to evaluate the impact of housing vouchers on housing quality. The dataset includes personal and household details like age, years of education, weekly work hours, and household income. It also contains binary variables indicating whether the person is female (1 if female, 0 otherwise) and whether the individual resides in an urban area (1 for urban, 0 for rural). The receipt of a housing voucher varies from 16 to 36, indicating the value of the housing voucher in thousands of dollars. The housing quality is measured on a scale from 216 to 422, with higher scores indicating better housing conditions. The city-specific housing budget, representing the budget allocated by the city for housing-related issues, is also included.",Do housing vouchers improve the quality of housing individuals live in?,9.987413008,iv,iv_data_11.csv,policy,housing_voucher,housing_quality,"age, education_years, work_hours_week, household_income, female, urban_residency",,,,,city_housing_budget,2025,,,
Synthetic Dataset,"The dataset was collected by the Department of Justice to investigate the impact of the intensity of legal representation on the length of sentencing. The defendant's age ('defendant_age') represents the age of the defendant at the time of trial. The judge's experience in years ('judge_experience_years'). The prior convictions ('prior_convictions') is a binary variable, where '0' denotes 'no prior convictions' and '1' denotes 'prior convictions'. The public defender assigned ('public_defender_assigned') is a binary variable, where '0' means 'no public defender was assigned' and '1' means 'a public defender was assigned'. Charge severity ('charge_severity') is a binary variable, where '0' represents 'less severe charges' and '1' represents 'more severe charges'. The number of hours of legal representation ('legal_representation_hours') represents the time spent by the lawyer on the case. The sentence length ('sentence_length') indicates the length of the defendant's sentence. The public defender's experience ('public_defender_experience') represents the experience level of the public defender assigned to the case.",Can having more hours of legal representation enhance sentence outcomes?,8.081789132,iv,iv_data_46.csv,law,legal_representation_hours,sentence_length,"defendant_age, judge_experience_years, prior_convictions, public_defender_assigned, charge_severity",,,,,public_defender_experience,2025,,,
Synthetic Dataset,"The dataset was collected by a large-scale national health institution conducting a study to understand the impact of a new drug on patient recovery rates. The data was collected from different hospitals across the country in a real-world observation setup. The variables in the dataset include: 'patient_age' (representing the age of the patient), 'bmi' (Body Mass Index), 'cholesterol_level', 'blood_pressure', 'pre_existing_condition' (binary, 1 if the patient has a pre-existing condition, 0 otherwise), 'smoker_status' (binary, 1 if the patient is a smoker, 0 otherwise), 'drug_administration' (binary, 1 if the new drug was administered, 0 otherwise), 'recovery_rate' (representing the rate of recovery of the patient), and 'doctor_experience' (representing the years of experience of the doctor treating the patient).",Will the administration of a new drug result in improved patient recovery rates?,3.906515412,iv,iv_data_1.csv,healthcare,drug_administration,recovery_rate,"patient_age, bmi, cholesterol_level, blood_pressure, pre_existing_condition, smoker_status",,,,,doctor_experience,2025,,,
Synthetic Dataset,"This dataset, collected by a national education research institute, explores the impact of tutoring on student academic performance. The data combines student demographic information like age ('student_age'), parents' education level ('parent_education'), and school quality index ('school_quality'). It also includes binary indicators for student gender ('gender': 1 for female, 0 for male), minority status ('minority_status': 1 for minority, 0 for non-minority), and low-income status ('low_income_status': 1 for low-income, 0 for non-low-income). The 'tutoring_hours' represents the number of hours a student received tutoring, and 'academic_performance' is an index of the student's overall academic performance. The 'tutor_availability' measures the number of hours a tutor was available in the student's school.",Does participating in more hours of tutoring cause improved academic performance among students?,3.302516124,iv,iv_data_33.csv,education,tutoring_hours,academic_performance,"student_age, parent_education, school_quality, gender, minority_status, low_income_status",,,,,tutor_availability,2025,,,
Synthetic Dataset,"This dataset was collected by the Bureau of Economic Analysis as part of their research into the effects of job training programs on individual annual income. The dataset includes variables such as 'years_of_experience' (representing the individual's years of work experience), 'hourly_wage' (indicating the individual's wage per hour), 'gender' (a binary where 1 indicates female and 0 indicates male), 'full_time' (a binary denoting whether the individual works full time, with 1 for yes and 0 for no), and 'unemployment_benefits' (a binary showing whether the individual receives unemployment benefits, with 1 for yes and 0 for no). The 'job_training_program' represents the intensity of the job training program that the individual has undergone, and 'annual_income' represents the individual's total annual income. The 'regional_unemployment_rate' represents the unemployment rate in the individual's region.",Can undergoing a job training program improve the annual income of individuals?,7.750405225,iv,iv_data_15.csv,economics,job_training_program,annual_income,"years_of_experience, hourly_wage, gender, full_time, unemployment_benefits",,,,,regional_unemployment_rate,2025,,,
Synthetic Dataset,"This dataset, collected by the National Institute for Child and Family Policy, evaluates the impact of child care subsidies on access to quality child care. The data was gathered from real-world observations, tracking metrics such as the age and income level of the residents, employment status, childcare expenses, whether they are single parents, whether they live in rural areas, their level of educational attainment, and whether they received childcare subsidies. The 'policy_rollout' refers to the timing and location of the introduction of the child care subsidy policy. The 'resident_age' represents the age of the resident. The 'income_level' indicates the annual income level of the resident. The 'employment_status' denotes the hours worked per week by the resident. The 'childcare_expense' represents the monthly cost of childcare for the resident. The 'single_parent', 'rural_residence', and 'educational_attainment' are binary variables, where '1' indicates 'yes' and '0' indicates 'no'. The 'child_care_access' measures the resident's access to child care services. The 'child_care_subsidy' represents the amount of subsidy received by the resident. The 'policy_rollout' measures how strongly the policy was rolled out, with higher values meaning the policy was more widely implemented.",Does receiving a subsidy for child care services enhance access to quality child care for families?,4.17723241,iv,iv_data_36.csv,policy,child_care_subsidy,child_care_access,"resident_age, income_level, employment_status, childcare_expense, single_parent, rural_residence, educational_attainment",,,,,policy_rollout,2025,,,
Synthetic Dataset,"The dataset was gathered by a social research institute in a longitudinal study investigating the impact of community programs on social mobility. The variables in the dataset include 'age', representing the participant's age in years; 'education_years', denoting the number of years of formal education the participant has completed; 'income_level', indicating the participant's annual income in dollars; 'social_support_score', a self-reported score on a scale of 1-10, where a higher score indicates a higher level of perceived social support; 'gender' (binary), distinguishing between male (0) and female (1); 'minority_status' (binary), identifying whether the participant belongs to a minority group, with 0 representing non-minority and 1 representing minority; 'community_program_participation', representing the extent of the participant's involvement in community programs, measured by the number of hours spent on these programs per week; 'social_mobility_score', a composite score indicating the extent of upward social mobility the participant has experienced over the study period; and 'community_resource_availability', indicating the number of community resources, such as libraries, community centers, and job training programs, available within a five-mile radius of the participant's home.",Can participation in community programs help people climb the social ladder?,5.256720186,iv,iv_data_24.csv,sociology,community_program_participation,social_mobility_score,"age, education_years, income_level, social_support_score, gender, minority_status",,,,,community_resource_availability,2025,,,
Synthetic Dataset,"This dataset was collected by a nonpartisan political research institution aiming to understand the impact of campaign funding on election results. The data was gathered from real-world observations of various election campaigns across the country. The 'age_of_candidate' represents the age of the political candidate in years. The 'candidate_education_years' indicates the total years of formal education completed by the candidate. The 'previous_campaigns' signifies the number of previous campaigns the candidate has participated in. The 'political_party_affiliation' displays a numerical code representing the candidate's political party. The 'gender' is a binary variable, where 1 represents male candidates and 0 represents female candidates. The 'incumbent' is also binary, identifying whether the candidate is the incumbent (1) or not (0). The 'minority_status' is another binary variable, indicating whether the candidate is a member of a minority group (1) or not (0). The 'campaign_funding' refers to the total funding in USD the candidate's campaign received. The 'election_result' represents the percentage of votes received by the candidate. Lastly, 'population_wealth' represents the median income of the population in the election region.",How does a rise in funding for the campaign of a political candidate affect the result in the election?,7.856778014,iv,iv_data_14.csv,political_science,campaign_funding,election_result,"age_of_candidate, candidate_education_years, previous_campaigns, political_party_affiliation, gender, incumbent, minority_status",,,,,population_wealth,2025,,,
Synthetic Dataset,"The dataset was collected by a national mental health research institute to understand the impact of Cognitive Behavioral Therapy (CBT) on anxiety levels. Client age ('client_age') captures the age of the client. Stress score ('stress_score') measures the client's perceived stress level on a scale from 22 to 36, with higher scores indicating higher stress levels. Support network size ('support_network_size') represents the number of people in the client's support network. Prior therapy ('prior_therapy') is a binary variable indicating whether the client has previously undergone any form of therapy (1: Yes, 0: No). Gender ('gender') is a binary variable where 1 represents female and 0 represents male. Anxiety level ('anxiety_level') measures the client's anxiety level on a standardized scale, and therapist experience ('therapist_experience') is the years of experience of the therapist. The number of CBT sessions attended ('cbt_sessions') indicates the number of therapy sessions each client attended.",Does attending more therapy sessions enhance anxiety reduction among people with high stress?,2.726539944,iv,iv_data_45.csv,psychology,cbt_sessions,anxiety_level,"client_age, stress_score, support_network_size, prior_therapy, gender",,,,,therapist_experience,2025,,,
Synthetic Dataset,The dataset was collected by the Department of Social Services to examine the impact of a Universal Basic Income (UBI) policy on the financial stability of individuals. The data was gathered from the real-world observation of the UBI policy rollout across various regions of the country. The 'age' represents the age of the individuals. The 'income' denotes the annual income of the individuals. The 'education_level' indicates the highest level of education achieved by the individuals (on a scale from 1 to 10). The 'employment_status' indicates the employment status of the individuals (on a scale from 1 to 5). The 'gender' is a binary variable where 0 represents male and 1 represents female. The 'race' is a binary variable where 0 represents Non-White and 1 represents White. The 'marital_status' is a binary variable where 0 signifies unmarried individuals and 1 signifies married individuals. The 'universal_basic_income' represents the amount of UBI received by the individuals. The 'financial_stability_score' represents the financial stability of the individuals. The 'region' represents the region where the individuals live.,Does the implementation of a Universal Basic Income policy boost the financial stability of individuals?,1.369358695,iv,iv_data_2.csv,Policy,universal_basic_income,financial_stability_score,"age, income, education_level, employment_status, gender, race, marital_status",,,,,region,2025,,,
Synthetic Dataset,"This dataset, collected by the Bureau of Labor Statistics, aims to understand the impact of job training program intensity on workers' annual income. The 'age' represents the age of each worker. The 'education_years' denotes the total years of formal education completed by the worker. The 'previous_income' measures the worker's income in the year before the training program. The 'working_hours_per_week' indicates the average number of hours the worker spends at work per week. The 'gender' is a binary variable, where 1 indicates male and 0 indicates female. The 'union_membership' is a binary variable, with 1 indicating that the worker is a member of a labor union and 0 meaning they are not. The 'minority_status' is a binary variable, with 1 denoting that the worker is from a minority group and 0 otherwise. The 'job_training_intensity' represents the intensity of the job training program, measured in hours per week. The 'annual_income' measures the worker's income in the year after the training program. The 'local_unemployment_rate' indicates the unemployment rate in the worker's local area.",Will a more intense job training program increase earnings among workers?,8.540080982,iv,iv_data_27.csv,labor,job_training_intensity,annual_income,"age, education_years, previous_income, working_hours_per_week, gender, union_membership, minority_status",,,,,local_unemployment_rate,2025,,,
Synthetic Dataset,"This dataset was collected by the National Bureau of Economic Analysis with the aim of evaluating the effectiveness of job training programs on individuals' annual income. It includes data on age (measured in years), education (measured in years of schooling completed), gender (binary, 0 for male and 1 for female), minority status (binary, 0 for non-minority and 1 for minority), rural area residence (binary, 0 for urban and 1 for rural), job training program intensity (measured in hours), annual income (measured in dollars), and local unemployment rate (measured in percentage).",Can participating in more hours of job training programs result in higher annual income among individuals living in areas with higher unemployment rates?,2.661965759,iv,iv_data_28.csv,Policy,job_training_hours,annual_income,"age, education_years, gender, minority_status, rural_area",,,,,local_unemployment_rate,2025,,,
Synthetic Dataset,"The U.S. Department of Commerce collected this dataset to evaluate the impact of tariff reductions on import volumes, and subsequently, on individual consumers. The dataset includes variables such as age (representing the age of the individual), education_years (the number of years of formal education completed), personal_income (the individual's annual income), and price_index (the general level of prices in the economy). It also includes binary variables such as gender (1 for female, 0 for male), rural_residence (1 for rural, 0 for urban), and trade_agreement_participation (1 if the individual's country is part of a trade agreement, 0 otherwise). The tariff_reduction represents the percentage reduction in tariffs. The import_volume indicates the volume of goods imported by the individual. The presence_of_trade_agreement is a binary variable (1 for presence, 0 for absence) that indicates whether there is a trade agreement between the individual's country and the country of import.",Does lowering import tariffs improve the amount of goods individuals import?,1.180638644,iv,iv_data_56.csv,economics,tariff_reduction,import_volume,"age, education_years, personal_income, price_index, gender, rural_residence, trade_agreement_participation",,,,,presence_of_trade_agreement,2025,,,
Synthetic Dataset,"This dataset has been compiled by the National Institute for Child and Family Policy, intending to study the impact of child care subsidies on employment rates, particularly among single parents in rural areas. The 'age' represents the age of the parent, and 'education_years' indicates the total years of formal schooling completed by the parent. The 'gender' is a binary variable where 1 represents female and 0 represents male. The binary variable 'rural_residence' indicates whether the parent lives in a rural area, with 1 indicating rural residence and 0 indicating urban residence. The 'single_parent' is another binary variable, with 1 indicating that the parent is a single parent and 0 indicating otherwise. The 'childcare_subsidy' represents the monthly amount of childcare subsidy received by the parent. The 'childcare_availability' represents the number of childcare facilities per 1,000 residents in the parent's local area. The 'employment_status' is a binary variable, where 1 indicates that the parent is employed and 0 indicates that the parent is unemployed.",Will providing child care subsidies lower unemployment among single parents in rural areas?,4.216097517,iv,iv_data_4.csv,economics,childcare_subsidy,employment_status,"age, education_years, gender, rural_residence, single_parent",,,,,childcare_availability,2025,,,
Synthetic Dataset,"The dataset was collected by the National Labor Relations Board (NLRB) to study the impact of job training programs on workers' annual income. It includes real-world observations from a broad cross-section of U.S. workers. The 'education_years' represents the total years of formal schooling completed by the individual. The 'age' is the individual's age in years. The 'gender' is a binary variable, with 1 indicating female and 0 indicating male. The 'union_membership' is another binary variable, where 1 signifies union membership and 0 non-membership. The 'job_training_intensity' measures the number of hours of job training the individual received in the past year. The 'local_unemployment_rate' is the local unemployment rate in the individual's residence area. The 'annual_income' is the individual's total income over the past year.",Can job training programs boost the annual income of American workers?,7.540240261,iv,iv_data_51.csv,labor,job_training_intensity,annual_income,"education_years, age, gender, union_membership",,,,,local_unemployment_rate,2025,,,
Synthetic Dataset,"The dataset was collected by the National Institute for Sociology Studies to evaluate the effect of workforce training programs on annual income. It is based on real-world observations. The 'age_years' represents the age of the individual in years. The 'education_level' signifies the highest level of education attained by the individual, measured on a scale from 1 (no formal education) to 10 (doctoral degree). The 'gender' is a binary variable where 1 represents males and 0 represents females. The 'minority_status' is another binary variable, where 1 indicates that the individual identifies as part of a racial or ethnic minority, and 0 indicates otherwise. The 'workforce_training_hours' indicates the total hours of workforce training the individual has received. The 'local_unemployment_rate' represents the unemployment rate in the individual's local area. The 'annual_income_dollars' represents the individual's annual income in dollars.",Can participating in more hours of workforce training cause a higher annual income?,2.648798203,iv,iv_data_57.csv,sociology,workforce_training_hours,annual_income_dollars,"age_years, education_level, gender, minority_status",,,,,local_unemployment_rate,2025,,,
Synthetic Dataset,"This healthcare dataset was obtained from observational data collected by a consortium of hospitals across the nation. The data was collected to study the impact of surgical treatment intensity on the recovery rates of patients. The 'patient_age' signifies the age of the patient in years. The 'hospital_quality_score' represents the quality of the hospital on a scale of 22 to 37, with higher values indicating better quality. The 'smoking_status' is a binary variable where '1' indicates the patient is a smoker, and '0' indicates the patient is not a smoker. The 'insurance_status' is a binary variable, with '1' indicating that the patient holds insurance, and '0' meaning the patient is uninsured. The 'surgical_treatment_intensity' indicates the intensity of the surgical treatment received by the patient, measured on a scale of 13 to 26. The 'recovery_rate' provides the rate of recovery of the patient, with higher numbers indicating higher recovery rates. The 'surgeon_experience' represents the years of experience of the surgeon who carried out the surgical treatment.",Does the intensity of a surgical treatment influence how fast patients recover?,7.877453415,iv,iv_data_34.csv,healthcare,surgical_treatment_intensity,recovery_rate,"patient_age, hospital_quality_score, smoking_status, insurance_status",,,,,surgeon_experience,2025,,,
Synthetic Dataset,"This dataset was collected as part of a randomized field experiment conducted by a large urban school district in partnership with education researchers. The study examined whether encouraging students to participate in a supplemental online math course could improve their academic achievement. Students in selected middle schools were randomly assigned to receive an official invitation to enroll in the online course, while others did not receive such encouragement. The dataset includes key background variables: parent_education_years (total years of caregiver's schooling), household_income_bracket (ordinal, 1 to 4), prior_math_score_z (last term's standardized math score), is_english_language_learner (binary, 1=ELL, 0=not ELL), has_internet_access (binary, 1=yes, 0=no), received_online_course_invitation (binary, 1=invited, 0=not invited), enrolled_in_online_course (binary, 1=enrolled, 0=not enrolled), and end_of_term_math_score (raw math achievement score at term's end).",How does online math course participation affect student test performance?,4.752452205,iv,iv_encouragement_data_17.csv,education,enrolled_in_online_course,end_of_term_math_score,"parent_education_years, household_income_bracket, prior_math_score_z, is_english_language_learner, has_internet_access",,,,,received_online_course_invitation,2025,,,
Synthetic Dataset,"This dataset was collected by a university sociology research team in partnership with a city government to examine the effects of neighborhood engagement initiatives. The study focused on a randomized rollout of invitations to participate in a new community improvement project across several urban neighborhoods. Researchers gathered data on residents' backgrounds, living situations, and social integration, as well as whether they were invited to and participated in the project, and their subsequent satisfaction with the community. The dataset includes variables: 'years_in_community' records how long each resident has lived in their neighborhood; 'household_size' indicates the number of people in each home; 'social_network_score' reflects each person's sense of social connectedness; 'single_parent' (binary: 1 = yes, 0 = no) and 'unemployed' (binary: 1 = yes, 0 = no) provide key demographic information. 'Received_invitation' (binary: 1 = yes, 0 = no) marks whether an individual was invited to join the improvement project, while 'participated_in_neighborhood_project' (binary: 1 = yes, 0 = no) shows actual participation. The primary outcome, 'community_satisfaction_score', measures how satisfied residents felt about their neighborhood after the project's implementation.",What happens to community satisfaction when residents join neighborhood improvement projects?,6.08742848,iv,iv_encouragement_data_16.csv,sociology,participated_in_neighborhood_project,community_satisfaction_score,"years_in_community, household_size, social_network_score, single_parent, unemployed",,,,,received_invitation,2025,,,
Synthetic Dataset,"This dataset was collected by a university political science research team as part of a randomized field experiment during a midterm election year. The study examined how encouraging citizens to attend local town hall meetings impacts their understanding of political issues. Randomly selected registered voters in several municipalities were sent a voter mobilization mailer (voter_mobilization_mailer, binary: 1 = received mailer, 0 = did not) encouraging them to attend an upcoming town hall. The research team then tracked whether each individual attended the event (attended_town_hall, binary: 1 = attended, 0 = did not) and later administered a standardized survey measuring their political knowledge (political_knowledge_score). Covariates include education_years (total years of formal schooling), political_interest (self-rated interest in politics, 1–4), civic_participation_score (composite score of recent civic activities), identifies_with_major_party (binary: 1 = identifies with a major party, 0 = does not), and previous_voter (binary: 1 = voted in last election, 0 = did not).",Can attending town hall meetings improve citizens' political knowledge?,5.513884251,iv,iv_encouragement_data_14.csv,political_science,attended_town_hall,political_knowledge_score,"education_years, political_interest, civic_participation_score, identifies_with_major_party, previous_voter",,,,,voter_mobilization_mailer,2025,,,
Synthetic Dataset,"This dataset was collected by a city housing authority as part of a randomized policy rollout aimed at improving housing stability among public housing residents. The study examined whether offering and attending housing counseling services could help at-risk households maintain stable housing situations. The dataset includes variables tracking each household's background and circumstances, such as years spent in public housing, household size, history of eviction (binary: 1 if any eviction, 0 otherwise), single parent status (binary: 1 if single parent, 0 otherwise), and whether anyone in the household recently lost a job (binary: 1 if yes, 0 otherwise). The key policy intervention is whether the household was offered counseling (binary: 1=offered, 0=not offered), and whether they attended at least one session (binary: 1=attended, 0=not attended). The primary outcome is a housing stability score, which reflects the security and sustainability of the household's current housing situation.",How effective are housing counseling services at improving family stability?,5.612234939,iv,iv_encouragement_data_28.csv,policy,attended_counseling,housing_stability_score,"years_in_public_housing, household_size, prior_eviction, single_parent, recent_job_loss",,,,,counseling_offer,2025,,,
Synthetic Dataset,"This dataset was collected by a university psychology research team conducting a randomized controlled trial to examine the effects of peer support groups on adult psychological wellbeing. The study focused on adults from various backgrounds, some of whom were randomly selected and invited to join a weekly peer support group. Researchers gathered extensive background information, including cognitive functioning, mental health history, recent life events, and employment status. The dataset includes: cognitive_test_score (standardized score on a cognitive abilities assessment), sessions_attended_last_year (number of mental health sessions attended in the previous year), recent_life_event_score (numerical score capturing the impact of significant recent life changes), has_history_of_anxiety (binary: 1 if the participant has a diagnosed anxiety disorder, 0 otherwise), is_employed_full_time (binary: 1 if employed full time, 0 if not), invited_to_support_group (binary: 1 if the participant received an invitation to the support group, 0 if not), attended_support_group (binary: 1 if attended at least one group session, 0 if not), and psychological_wellbeing_score (score from a validated psychological wellbeing survey, where higher values indicate better wellbeing).",What is the relationship between peer support groups and psychological wellbeing?,4.519707655,iv,iv_encouragement_data_29.csv,psychology,attended_support_group,psychological_wellbeing_score,"cognitive_test_score, sessions_attended_last_year, recent_life_event_score, has_history_of_anxiety, is_employed_full_time",,,,,invited_to_support_group,2025,,,
Synthetic Dataset,"This dataset was collected by a national economic research institute to examine the impact of financial literacy seminars on household economic outcomes amid a government-led policy rollout. The study involved randomly inviting a subset of working-age adults to attend a financial literacy seminar, tracking both who was invited and who actually attended, as well as their socioeconomic backgrounds and income before and after the intervention. The variables include years_of_education (years of formal schooling), household_size (number of people in the household), pre_intervention_income_change (change in monthly income over the prior year), owns_home (binary, 1 if respondent owns their home), has_stable_job (binary, 1 if respondent has held the same job for at least a year), received_financial_literacy_invite (binary, 1 if the respondent was invited to the seminar), attended_financial_literacy (binary, 1 if the respondent attended the seminar), and post_intervention_monthly_income (average monthly income in thousands of currency units after the intervention period).",How do financial literacy seminars affect household earnings?,7.573778556,iv,iv_encouragement_data_15.csv,economics,attended_financial_literacy,post_intervention_monthly_income,"years_of_education, household_size, pre_intervention_income_change, owns_home, has_stable_job",,,,,received_financial_literacy_invite,2025,,,
Synthetic Dataset,"This dataset was collected as part of a government-backed randomized trial examining the impact of advanced job skills training on workers' earnings in the retail sector. Researchers from the National Labor Policy Institute partnered with several large retail chains to identify eligible employees, randomly assign invitations to a new training program, and track both participation and subsequent income. The data includes: education_years (total years of formal education completed), job_tenure_years (number of years the individual has worked in their current job), union_member (binary; 1 if the employee is a union member, 0 otherwise), female (binary; 1 if female, 0 if male), training_invited (binary; 1 if the employee was randomly invited to participate in the training program, 0 otherwise), training_attended (binary; 1 if the employee actually attended the training, 0 otherwise), and annual_income (individual's total wage and salary income in the year following the intervention, measured in thousands of dollars).",Is job skills training effective at increasing worker income?,9.317683973,iv,iv_encouragement_data_9.csv,labor,training_attended,annual_income,"education_years, job_tenure_years, union_member, female",,,,,training_invited,2025,,,
Synthetic Dataset,"This dataset was collected by a regional public health department conducting a randomized encouragement trial to examine the effects of a healthy living program on cardiovascular risk factors in adults. The study targeted adults aged 18 and older who were at elevated risk for hypertension and related chronic diseases. Eligible participants were randomly selected to receive an invitation to a multi-week healthy living program focused on diet, exercise, and lifestyle modification; attendance was voluntary. The dataset includes information on participants' age, baseline body mass index (BMI), and a coded smoking history index. It also contains binary indicators for prior diagnoses of hypertension and diabetes (1 for yes, 0 for no). The key variables for the study are whether the individual was invited to the program (binary: 1 for invited, 0 for not), whether they actually attended (binary: 1 for attended, 0 for not), and their follow-up systolic blood pressure measured several months after the intervention.",Can healthy living programs impact participants' blood pressure?,9.979714418,iv,iv_encouragement_data_8.csv,healthcare,attended_health_program,followup_systolic_bp,"age_years, bmi, smoking_history, has_hypertension, has_diabetes",,,,,invited_to_health_program,2025,,,
Synthetic Dataset,"This dataset was collected as part of a multi-site randomized controlled trial led by a university psychology research group, examining the impact of mindfulness-based workshops on adult life satisfaction. Researchers invited a randomly selected subset of community adults to participate in a free mindfulness program and tracked both those who were invited and those who actually attended the sessions. The dataset includes each participant's baseline cognitive test score, their composite wellbeing index, whether they had prior experience with therapy (binary: 1 = yes, 0 = no), and whether they are currently employed full-time (binary: 1 = yes, 0 = no). The variable 'invited_to_mindfulness' (binary: 1 = invited, 0 = not invited) indicates assignment to receive an invitation, while 'attended_mindfulness' (binary: 1 = attended, 0 = did not attend) captures actual participation. The primary outcome, 'life_satisfaction_score', measures participants' reported satisfaction with life after the study period.",What happens to life satisfaction when adults join mindfulness workshops?,1.948311898,iv,iv_encouragement_data_12.csv,psychology,attended_mindfulness,life_satisfaction_score,"cognitive_test_score, wellbeing_index, prior_therapy, full_time_employed",,,,,invited_to_mindfulness,2025,,,
Synthetic Dataset,"This dataset was compiled by a state criminal justice policy research group to examine the impact of providing pro bono legal aid offers to low- and moderate-income defendants facing criminal charges. Data were gathered during a randomized rollout of a legal aid program across several jurisdictions, with some eligible defendants randomly assigned to be offered free legal representation. The dataset includes each defendant's prior criminal history (prior_offenses), age at the time of the current charge (age_at_charge), income bracket (income_bracket), family responsibilities (has_dependents, binary: 1 if the defendant has dependents, 0 otherwise), and employment status at the time of charge (employed_status, binary: 1 if employed, 0 otherwise). The key program variables are whether the defendant was offered legal aid (legal_aid_offer, binary: 1 if offered, 0 otherwise), whether they accepted and received legal aid (legal_aid_uptake, binary: 1 if received, 0 otherwise), and the outcome variable: sentence length in months (sentence_length_months).",How does access to legal representation affect criminal sentence length?,6.961330166,iv,iv_encouragement_data_13.csv,law,legal_aid_uptake,sentence_length_months,"prior_offenses, age_at_charge, income_bracket, has_dependents, employed_status",,,,,legal_aid_offer,2025,,,
Synthetic Dataset,"This dataset was collected as part of a randomized field experiment conducted by a nonpartisan research institute studying the effects of civic education campaigns on adult political knowledge. Researchers randomly selected a sample of urban residents and invited a subset to participate in a series of civic education events designed to boost political awareness ahead of a national election. The dataset includes detailed background information: 'education_years' (total years of schooling), 'political_interest' (self-reported interest in politics on a 1 to 4 scale), and 'civic_participation_score' (standardized measure of recent civic activities). Binary covariates include 'registered_voter' (1 if registered, 0 if not) and 'prior_voting_history' (1 if has voted before, 0 otherwise). The 'campaign_invitation' variable indicates whether the individual was randomly invited to the campaign (1=yes, 0=no), while 'campaign_participation' records actual attendance at campaign events (1=yes, 0=no). The primary outcome, 'political_knowledge_score', measures performance on a standardized test of political knowledge administered after the campaign.",Are civic education campaigns effective at improving political knowledge?,5.893373032,iv,iv_encouragement_data_22.csv,political_science,campaign_participation,political_knowledge_score,"education_years, political_interest, civic_participation_score, registered_voter, prior_voting_history",,,,,campaign_invitation,2025,,,
Synthetic Dataset,"This dataset was collected as part of a randomized trial led by a metropolitan university's Department of Sociology in partnership with local social service agencies. The study examined whether encouraging parents to attend community-based parenting workshops could improve children's overall wellbeing in low-income urban neighborhoods. Researchers randomly selected and invited parents to participate in the workshops and tracked both those who attended and those who did not. The dataset includes detailed background information—such as parents' years of education, household size, whether the household is headed by a single parent (binary: 0 = no, 1 = yes), and whether the family receives public assistance (binary: 0 = no, 1 = yes). The key variables are whether the parent was invited to the parenting workshop (binary: 0 = not invited, 1 = invited), whether they actually attended (binary: 0 = did not attend, 1 = attended), and a quantitative measure of child wellbeing based on a standardized assessment.",What impact do parenting workshops have on children's wellbeing?,9.024814156,iv,iv_encouragement_data_6.csv,sociology,attended_parenting_workshop,child_wellbeing_score,"education_years, household_size, single_parent_household, public_assistance_recipient",,,,,invited_to_parenting_workshop,2025,,,
Synthetic Dataset,"This dataset was collected by an urban school district's research department to examine the effectiveness of a summer math enrichment program for middle school students. Eligible students were randomly assigned to receive an invitation to the program. The dataset includes key background information: parent_education_years (total years of formal education completed by the student's parent or guardian), baseline_math_gpa (student's starting math GPA), absences_last_term (number of school days missed in the previous term), free_lunch_eligible (binary, 1 = eligible for free/reduced lunch, 0 = not eligible), and english_language_learner (binary, 1 = student is an English language learner, 0 = not). The variable summer_program_invited (binary) indicates assignment to receive an invitation, while summer_program_attended (binary) reflects actual participation. The outcome, end_of_year_math_score, measures student performance on a standardized math exam at year's end.",Can summer math programs boost student performance on year-end tests?,2.130500858,iv,iv_encouragement_data_7.csv,education,summer_program_attended,end_of_year_math_score,"parent_education_years, baseline_math_gpa, absences_last_term, free_lunch_eligible, english_language_learner",,,,,summer_program_invited,2025,,,
